tweetText_clean,tweetText,label,image_link,link_status,id,event
"Nothing screams action like placing pressure on the head of the city, Mayor Knowles. Call or email him! #Ferguson","Nothing screams action like placing pressure on the head of the city, Mayor Knowles. Call or email him! #Ferguson http://t.co/CvTxppaWWN",real,https://pbs.twimg.com/media/BupcBxWIQAAu_Rw.jpg,,498311895716470784,ferguson
"Witness: ""He threw his hands up and they shot him. The boy fell and they shot him some more."" #Ferguson","Witness: ""He threw his hands up and they shot him. The boy fell and they shot him some more."" #Ferguson http://t.co/sSbXDOUTMn",real,https://pbs.twimg.com/media/BupdKajIQAEs5Zb.jpg,,498313143530303488,ferguson
The @latimes reports on #Ferguson -,The @latimes reports on #Ferguson - http://t.co/p69w3eaHpb http://t.co/3DtEAVnpkW,real,https://pbs.twimg.com/media/BupmchhCIAIWssG.jpg,,498323364197699584,ferguson
"High school graduation picture of Mike Brown. May he rest in peace, while we fight for his justice. #Ferguson","High school graduation picture of Mike Brown. May he rest in peace, while we fight for his justice. #Ferguson http://t.co/ZpWHsvpnQi",real,https://pbs.twimg.com/media/Bupn_1aIMAAemzf.jpg,,498325055726559232,ferguson
"#MikeBrown, left, is gunned down for WWB (walking while black),but guy on the right can point a gun at cops #Ferguson","#MikeBrown, left, is gunned down for WWB (walking while black),but guy on the right can point a gun at cops #Ferguson http://t.co/ydAVrBLQke",real,https://pbs.twimg.com/media/Bup2A70IIAAtftu.jpg,,498340530770939904,ferguson
"17-yr-old unarmed black kid #MikeBrown was murdered by a cop in #Ferguson, Missouri yesterday. This is his stepdad:","17-yr-old unarmed black kid #MikeBrown was murdered by a cop in #Ferguson, Missouri yesterday. This is his stepdad: http://t.co/p8mqVvh9GY",real,https://pbs.twimg.com/media/BuonDihCUAAOc44.jpg,,498401948585181184,ferguson
“When will young people of color's lives matter when they are alive?” - @MichaelSkolnik #Ferguson,“When will young people of color's lives matter when they are alive?” - @MichaelSkolnik #Ferguson http://t.co/NM5UsKgPVm,real,https://pbs.twimg.com/media/BurcDRUIIAAc6in.jpg,,498452658605535232,ferguson
More coverage from Europe - #Ferguson #MikeBrown,More coverage from Europe - http://t.co/Ipkmn3Zq45 #Ferguson #MikeBrown http://t.co/vbZSHAvmxK,real,https://pbs.twimg.com/media/BureLG5IEAAlKN1.jpg,,498455001463664640,ferguson
"The black &amp; unarmed group on the left is called an ""angry mob"" vs the armed white group called supporters #Ferguson","The black &amp; unarmed group on the left is called an ""angry mob"" vs the armed white group called supporters #Ferguson http://t.co/EuEvQHHEpK",real,https://pbs.twimg.com/media/BurgKZEIMAA8zEr.jpg,,498457205801488385,ferguson
"#Ferguson, MO is in protest after a cop kills an unarmed black teen:","#Ferguson, MO is in protest after a cop kills an unarmed black teen: http://t.co/xirnS3duFB http://t.co/T6Dp3AQbgE",real,https://pbs.twimg.com/media/BurmH7sIgAEKLm-.jpg,,498463733447163905,ferguson
Protestors outside #Ferguson police dept now,Protestors outside #Ferguson police dept now http://t.co/VYsGspeKPB,real,https://pbs.twimg.com/media/BuruytEIYAAXPmM.jpg,,498473263862149120,ferguson
Teenager #MikeBrown won't start college on Monday because he was shot ten times by a #Ferguson police officer.,Teenager #MikeBrown won't start college on Monday because he was shot ten times by a #Ferguson police officer. http://t.co/mUE41Zp4nA,real,https://pbs.twimg.com/media/Buomh-dIEAAkC_u.jpg,,498473515302260736,ferguson
"#MikeBrown's mother: ""Police not telling us nothing, cause they have nothing to say."" #Ferguson","#MikeBrown's mother: ""Police not telling us nothing, cause they have nothing to say."" #Ferguson http://t.co/P7QwG3sTru",real,https://pbs.twimg.com/media/BurvfkEIEAAxqG0.jpg,,498474035668586497,ferguson
Amerika appears to be awash in all manner of #terrorism. Much of it state-sponsored. #Ferguson #MikeBrown #Racism #p2,Amerika appears to be awash in all manner of #terrorism. Much of it state-sponsored. #Ferguson #MikeBrown #Racism #p2 http://t.co/PqIKIbVGtf,real,https://pbs.twimg.com/media/Burvs1VCYAAEPoO.jpg,,498474263255330818,ferguson
Outside #Ferguson Police Headquarters right now,Outside #Ferguson Police Headquarters right now http://t.co/ZqOQuisJgh,real,https://pbs.twimg.com/media/Burx-S8IAAAbA5m.jpg,,498476761538371584,ferguson
There should be blame AND shame here. #Ferguson #MichaelBrown @KharyP,There should be blame AND shame here. #Ferguson #MichaelBrown @KharyP http://t.co/hXWpgy4nRY,real,https://pbs.twimg.com/media/BuryziYIAAAlfdp.png,,498477676219600896,ferguson
"Lots of people -- some prayerful, some sad, some angry -- have gathered outside the #Ferguson police headquarters","Lots of people -- some prayerful, some sad, some angry -- have gathered outside the #Ferguson police headquarters http://t.co/KfbHCGNrzk",real,https://pbs.twimg.com/media/Bur1NvbCMAEiT46.jpg,,498480344992350209,ferguson
Police and protesters face to face in #Ferguson,Police and protesters face to face in #Ferguson http://t.co/C0U0rQzGFa,real,https://pbs.twimg.com/media/Bur3rRnIcAAn-n0.jpg,,498483031842500608,ferguson
"The courage it takes to to write these words down, much less display them to the world #Ferguson #MikeBrown","The courage it takes to to write these words down, much less display them to the world #Ferguson #MikeBrown http://t.co/6lt6JlBKCC",real,https://pbs.twimg.com/media/Bur4EolCIAIsjdy.jpg,,498483485133516800,ferguson
Live from #Ferguson,Live from #Ferguson http://t.co/VX2zpW8Tqh,real,https://pbs.twimg.com/media/Bur7WO1IIAEmZOP.jpg,,498487087105314816,ferguson
Press conference is over. Important to note: NO mention of #MikeBrown stealing ANYTHING from ANY store. #Ferguson,Press conference is over. Important to note: NO mention of #MikeBrown stealing ANYTHING from ANY store. #Ferguson http://t.co/CnX88sZEwY,real,https://pbs.twimg.com/media/Bur71tpIAAA_1VU.jpg,,498487611963744256,ferguson
"""Our problem is not with Hamas. Our problem is not in Iraq. Our problem is in #Ferguson!"" - Anthony Shahid","""Our problem is not with Hamas. Our problem is not in Iraq. Our problem is in #Ferguson!"" - Anthony Shahid http://t.co/o1dZ3LDHdg",real,https://pbs.twimg.com/media/Bur8MdHIUAEkmXe.jpg,,498487999848800256,ferguson
Lots of angry mothers here in #Ferguson this morning.,Lots of angry mothers here in #Ferguson this morning. http://t.co/RXTdkGgDMG,real,https://pbs.twimg.com/media/BusAaWYIgAALHmu.jpg,,498492636630896640,ferguson
WE DEMAND THAT POLICE STAY AWAY FROM US WITHOUT WEARING CAMERAS FOR OUR PROTECTION! #mikebrown #Ferguson,WE DEMAND THAT POLICE STAY AWAY FROM US WITHOUT WEARING CAMERAS FOR OUR PROTECTION! #mikebrown #Ferguson http://t.co/L2rBjMMpzc,real,https://pbs.twimg.com/media/BusCV1_CIAIqwCy.jpg,,498494758814109696,ferguson
Still conflicting reports about death of the witness. Police say it's not true. Tempers are rising here in #Ferguson,Still conflicting reports about death of the witness. Police say it's not true. Tempers are rising here in #Ferguson http://t.co/nbbr7XvJxk,real,https://pbs.twimg.com/media/BusEtTjIMAA2sLk.jpg,,498497371899449344,ferguson
"No Skittles, Arizona Iced Tea, Cops On Scene. Another Black Teen Dead. Whats Their Excuse Now?. #Ferguson #MikeBrown","No Skittles, Arizona Iced Tea, Cops On Scene. Another Black Teen Dead. Whats Their Excuse Now?. #Ferguson #MikeBrown http://t.co/d0CvLFAnQK",real,https://pbs.twimg.com/media/BusG9bKIAAEg0nd.jpg,,498499836900278272,ferguson
This would help tremendously. #mikebrown #Ferguson,This would help tremendously. #mikebrown #Ferguson http://t.co/FNVnuZLWd1,real,https://pbs.twimg.com/media/BusCV1_CIAIqwCy.jpg,,498504673339666432,ferguson
RT @TOO_LIVE_MILZ: The sad truth RT @kupkakekami: This would help tremendously. #mikebrown #Ferguson,RT @TOO_LIVE_MILZ: The sad truth RT @kupkakekami: This would help tremendously. #mikebrown #Ferguson http://t.co/2i6aBcHlP3,real,https://pbs.twimg.com/media/BusCV1_CIAIqwCy.jpg,,498507434693246977,ferguson
#Ferguson #BundyRanch #Hypocrisy / H/T to @Khary for the images.,#Ferguson #BundyRanch #Hypocrisy / H/T to @Khary for the images. http://t.co/rt7u6zOA1p,real,https://pbs.twimg.com/media/BusQjPVIcAAl2HG.png,,498510381774819330,ferguson
"""Hands up!"" in #Ferguson","""Hands up!"" in #Ferguson http://t.co/gKKb0V0xv4",real,https://pbs.twimg.com/media/BusSXH3IMAAUQrM.jpg,,498512372584415232,ferguson
How police treat white #opencarry supporter vs an unarmed black teen. Wonder why? #MikeBrown #Ferguson,How police treat white #opencarry supporter vs an unarmed black teen. Wonder why? #MikeBrown #Ferguson http://t.co/jG3hGJRAuC,real,https://pbs.twimg.com/media/BusVnmOCIAAh-Tn.jpg,,498515980205948928,ferguson
Nothing has changed. The ONLY difference? The pictures are in color. #Ferguson #FergusonShooting,Nothing has changed. The ONLY difference? The pictures are in color. #Ferguson #FergusonShooting http://t.co/iRBqXc019M,real,https://pbs.twimg.com/media/BusgCE3CQAAaCk5.jpg,,498527404386578432,ferguson
"#MikeBrown's tragic death isn't a #Ferguson problem or a #Missouri problem, it's an American problem. .","#MikeBrown's tragic death isn't a #Ferguson problem or a #Missouri problem, it's an American problem. . http://t.co/g7jakSP9UL",real,https://pbs.twimg.com/media/BusiX1GIgAAgJ7M.jpg,,498529979672842241,ferguson
Notice how they bring out the attack dogs? #FergusonShooting #Ferguson #FergusonPolice,Notice how they bring out the attack dogs? #FergusonShooting #Ferguson #FergusonPolice http://t.co/GpQT6cGLgJ,real,https://pbs.twimg.com/media/BusiqJ3CcAAAm1r.jpg,,498530293116968960,ferguson
When Parenting Feels Like a Fool's Errand: On the Death of Michael Brown: #MikeBrown #Ferguson,When Parenting Feels Like a Fool's Errand: On the Death of Michael Brown: http://t.co/HrVKxjM3RR #MikeBrown #Ferguson http://t.co/tT0lYR8yCB,real,https://pbs.twimg.com/media/BusjQFuIMAA_5SH.jpg,,498530946338258944,ferguson
#Ferguson v #Bundy: Black jaywalking teen shot &amp; killed by cops. White trespassig rancher's militia aim guns at cops.,#Ferguson v #Bundy: Black jaywalking teen shot &amp; killed by cops. White trespassig rancher's militia aim guns at cops. http://t.co/MEGjYq2feR,real,https://pbs.twimg.com/media/Busj39lCIAEZLzi.jpg,,498531639472189441,ferguson
When's the last time a white kid was unjustly killed by law enforcement? Just spread the word #MikeBrown #Ferguson,When's the last time a white kid was unjustly killed by law enforcement? Just spread the word http://t.co/8ZkPYTRS3I #MikeBrown #Ferguson,real,https://pbs.twimg.com/media/BusDIqKIIAAswwj.jpg,,498535462349582337,ferguson
Let's get these cameras on cops everywhere #Ferguson,Let's get these cameras on cops everywhere #Ferguson http://t.co/u89uNkNGoS,real,https://pbs.twimg.com/media/BustJZpIMAAplzU.jpg,,498541831052083201,ferguson
There's cameras on every corner of the hood. Let's out cameras on every cop. What do you have to hide? #Ferguson,There's cameras on every corner of the hood. Let's out cameras on every cop. What do you have to hide? #Ferguson http://t.co/76T6HmnsnS,real,https://pbs.twimg.com/media/BusvRcAIQAAB6ds.jpg,,498544167757570049,ferguson
"""if you Retweet or Screenshot. Just spread the word we need #Justice"" #ferguson #stlouis #MO #uniteblue #libcrib #p2","""if you Retweet or Screenshot. Just spread the word we need #Justice"" #ferguson #stlouis #MO #uniteblue #libcrib #p2 http://t.co/78QURveWvK",real,https://pbs.twimg.com/media/Bus-EnrIcAMeto1.jpg,,498560433021026304,ferguson
"Protestors have blocked West Florissant, a major street in St. Louis County. #Ferguson","Protestors have blocked West Florissant, a major street in St. Louis County. #Ferguson http://t.co/S15XpF4f9E",real,https://pbs.twimg.com/media/ButT1foIQAAftLH.jpg,,498584409055174656,ferguson
#Ferguson #MikeBrown protests,#Ferguson #MikeBrown protests http://t.co/UubTxFmU7c,real,https://pbs.twimg.com/media/ButUf1eIYAAuE1J.jpg,,498585089828478977,ferguson
R.I.P. #MikeBrown. Innocent teen murdered by #Ferguson police. #RETWEET for respect &amp; spreading his story.,R.I.P. #MikeBrown. Innocent teen murdered by #Ferguson police. #RETWEET for respect &amp; spreading his story. http://t.co/JMlG8ePjEj,real,https://pbs.twimg.com/media/BusbXcMCEAAJKtS.jpg,,498586725502173184,ferguson
"Michael Jackson: ""It doesn't matter if you're black or white."" Reality: #Ferguson #MikeBrown The War isn't on whites","Michael Jackson: ""It doesn't matter if you're black or white."" Reality: #Ferguson #MikeBrown The War isn't on whites http://t.co/0rW38CxQjn",real,https://pbs.twimg.com/media/ButZljXCYAA6Pbs.jpg,,498590686065606657,ferguson
Happening now in #Ferguson,Happening now in #Ferguson http://t.co/w8r9FTl4Kb,real,https://pbs.twimg.com/media/ButjfJcIQAAp8KC.jpg,,498602787614511104,ferguson
Sad Survival Lessons We Have To Teach Our Young Black Boys. #JusticeForMikeBrown #MikeBrown #Ferguson,Sad Survival Lessons We Have To Teach Our Young Black Boys. #JusticeForMikeBrown #MikeBrown #Ferguson http://t.co/SDDS5T0hEn,real,https://pbs.twimg.com/media/ButkmluIgAAhZy2.jpg,,498602798687469568,ferguson
Some signs from the earlier shutdown of West Florissant in #Ferguson,Some signs from the earlier shutdown of West Florissant in #Ferguson http://t.co/ATqNIOoQNS,real,https://pbs.twimg.com/media/ButkT5NIQAAvXBO.jpg,,498602841335169024,ferguson
Family of #MichaelBrown talks about his life: #STL #Ferguson #MikeBrown,Family of #MichaelBrown talks about his life: http://t.co/kIye34DLiU. #STL #Ferguson #MikeBrown http://t.co/GJgipAsWGV,real,https://pbs.twimg.com/media/ButlsbwIAAElm78.jpg,,498603999252467713,ferguson
Happening now in #Ferguson where #MikeBrown was killed.,Happening now in #Ferguson where #MikeBrown was killed. http://t.co/LfN0DWYp0B,real,https://pbs.twimg.com/media/ButxLShIEAAFoH2.jpg,,498616975850225664,ferguson
"#Ferguson right now: Those who want a riot, come prepared for a riot. Heavily-armed officers are moving in.","#Ferguson right now: Those who want a riot, come prepared for a riot. Heavily-armed officers are moving in. http://t.co/35em8bo5Xh",real,https://pbs.twimg.com/media/Bu4H-kyCYAAsMDF.jpg,,499345384024842240,ferguson
"The #Ferguson police look more militarized now than the actual National Guard, here from the 1967 Newark riots:","The #Ferguson police look more militarized now than the actual National Guard, here from the 1967 Newark riots: http://t.co/qk3CKqSp8o",real,https://pbs.twimg.com/media/Bu4ILkdIIAAMkGy.png,,499345604297121792,ferguson
Something being talked about tonight is the makeup of the #Ferguson Police Dept. Here's a breakdown: #MichaelBrown,Something being talked about tonight is the makeup of the #Ferguson Police Dept. Here's a breakdown: #MichaelBrown http://t.co/faix6g9Omt,real,https://pbs.twimg.com/media/Bu37lEiIYAAWFZX.jpg,,499346625760751616,ferguson
"PHOTOS:: #Ferguson, Missouri, looks like a war zone","PHOTOS:: #Ferguson, Missouri, looks like a war zone http://t.co/N7lfddXd5d http://t.co/hmPP9z4dGd",real,https://pbs.twimg.com/media/Bu4KNRIIAAAKbdE.jpg,,499347831954870274,ferguson
The protestors have started marching into a neighborhood. Police still standing here. #Ferguson #MichaelBrown,The protestors have started marching into a neighborhood. Police still standing here. #Ferguson #MichaelBrown http://t.co/2CFDkmtObA,real,https://pbs.twimg.com/media/Bu4Lf-yIEAEOCx3.jpg,,499349252938956800,ferguson
Army tactical gear This image is not from #iraq or #Afghanistan this is #Ferguson MO #MichaelBrown fatal shooting,Army tactical gear This image is not from #iraq or #Afghanistan this is #Ferguson MO #MichaelBrown fatal shooting http://t.co/4f5hYlONnV,real,https://pbs.twimg.com/media/Bu4SmrVCAAI6gR4.jpg,,499357077429817344,ferguson
"The sights and sounds from #Ferguson, Missouri are unbelievable:","The sights and sounds from #Ferguson, Missouri are unbelievable: http://t.co/D0n0QYN8x2 http://t.co/A3obQOvf4o",real,https://pbs.twimg.com/media/Bu4UPvZIAAA17Qj.jpg,,499358869492367360,ferguson
