id,event,label,tweet_text,image_link,has_image,json_path,tweet_text_clean
500224586064343040,ferguson,real,Stand down of riot cops in #Ferguson sends a powerful message - de-militarize police departments across America NOW. #HandsUpDontShoot,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500224586064343040\source-tweet\500224586064343040.json,Stand down of riot cops in #Ferguson sends a powerful message - de-militarize police departments across America NOW. #HandsUpDontShoot
500225210667122690,ferguson,real,Obama has militarized every government agency there is. THIS is big government. #morningjoe #Ferguson http://t.co/SGOPtKpAqk,https://pbs.twimg.com/media/BvEoLZWCQAAEzvJ.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500225210667122690\source-tweet\500225210667122690.json,Obama has militarized every government agency there is. THIS is big government. #morningjoe #Ferguson
500231335668383744,ferguson,real,One of the great photos of American history taken by @kodacohen. Things much more peaceful in #Ferguson last night. http://t.co/MIoN5P9QIW,https://pbs.twimg.com/media/BvEtv4cIcAAsDRh.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500231335668383744\source-tweet\500231335668383744.json,One of the great photos of American history taken by @kodacohen. Things much more peaceful in #Ferguson last night.
500231484725161984,ferguson,real,"Thanks to centuries of Western colonization of free nations, the term ""White"" now refers to virtually all oppressors, even Obama. #Ferguson",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500231484725161984\source-tweet\500231484725161984.json,"Thanks to centuries of Western colonization of free nations, the term ""White"" now refers to virtually all oppressors, even Obama. #Ferguson"
500234112054341632,ferguson,real,Hannity throws a softball to #Ferguson Police Chief #UniteBlue #LibCrib #Bundy #morningjoe http://t.co/2AjrbA7TdI http://t.co/N7RCK8xAsq,https://pbs.twimg.com/media/BvEwRWqIUAAZa6z.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500234112054341632\source-tweet\500234112054341632.json,Hannity throws a softball to #Ferguson Police Chief #UniteBlue #LibCrib #Bundy #morningjoe
500234390723915776,ferguson,real,"After #Ferguson shooting, nearly half of Americans don’t believe in justice – poll http://t.co/WkNQk64sKb http://t.co/p74FItXUKC",https://pbs.twimg.com/media/BvEwhsKIgAA6qrD.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500234390723915776\source-tweet\500234390723915776.json,"After #Ferguson shooting, nearly half of Americans don’t believe in justice – poll"
500236187395571713,ferguson,real,No arrests last night in #Ferguson (per @BreakingNews),,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500236187395571713\source-tweet\500236187395571713.json,No arrests last night in #Ferguson (per @BreakingNews)
500236774103605248,ferguson,real,This Remarkable Map Shows An Explosion Of Tweets About The #Ferguson Protests ➡️http://t.co/nQCESXiUgn http://t.co/GUyn4Wz08o,https://pbs.twimg.com/media/BvEysg1IEAA4-hC.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500236774103605248\source-tweet\500236774103605248.json,This Remarkable Map Shows An Explosion Of Tweets About The #Ferguson Protests ➡️
500239327004471296,ferguson,real,#PCKeeper #Kiev office would like to express our #Solidarity with #Ferguson . We know #PoliceBrutality #euromaidan http://t.co/INMT0JHMFS,https://pbs.twimg.com/media/BvE1BAWCQAAF1am.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500239327004471296\source-tweet\500239327004471296.json,#PCKeeper #Kiev office would like to express our #Solidarity with #Ferguson . We know #PoliceBrutality #euromaidan
500239577387659265,ferguson,real,One photo was taken in a failed state whose people live under martial law. The other is from Iraq. #Ferguson http://t.co/2UyiWNNZi9,https://pbs.twimg.com/media/BvE1PqRCIAIb3zp.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500239577387659265\source-tweet\500239577387659265.json,One photo was taken in a failed state whose people live under martial law. The other is from Iraq. #Ferguson
500240534481666049,ferguson,real,Capt. Ron Johnson leads #Ferguson protestors through a peaceful night #RonJohnson #leader http://t.co/JpUnwUsN6f http://t.co/Vl504sVOaE,https://pbs.twimg.com/media/BvE2HZVIMAATSzw.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500240534481666049\source-tweet\500240534481666049.json,Capt. Ron Johnson leads #Ferguson protestors through a peaceful night #RonJohnson #leader
500246996163129344,ferguson,real,Ferguson police chief speaks with protesters early Friday am. #ferguson http://t.co/uFHeK4MyxT,https://pbs.twimg.com/media/BvE7-50CYAAYzRG.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500246996163129344\source-tweet\500246996163129344.json,Ferguson police chief speaks with protesters early Friday am. #ferguson
500247508195749888,ferguson,real,#ThatAwesomeMoment when #America comes together as one in the face of adversity. #Ferguson #NMOS14 #MikeBrown #p2 http://t.co/aQtJfINkoA,https://pbs.twimg.com/media/BvE8dSiCUAAJM2k.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500247508195749888\source-tweet\500247508195749888.json,#ThatAwesomeMoment when #America comes together as one in the face of adversity. #Ferguson #NMOS14 #MikeBrown #p2
500249081286250496,ferguson,real,"Protesters march peacefully alongside state troopers in #Ferguson: http://t.co/qqiQ0XKDRN (Scott Olson, Getty Images) http://t.co/D6DKEK0z5n",https://pbs.twimg.com/media/BvE943mIMAA_RcB.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500249081286250496\source-tweet\500249081286250496.json,"Protesters march peacefully alongside state troopers in #Ferguson: (Scott Olson, Getty Images)"
500249630664560640,ferguson,real,Thank you PBO. #Ferguson #MikeBrown http://t.co/TtTBLTrz0g,https://pbs.twimg.com/media/BvE-Y09CAAABmXD.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500249630664560640\source-tweet\500249630664560640.json,Thank you PBO. #Ferguson #MikeBrown
500250188221779968,ferguson,real,"""Mom, I'm going to college."" #AmadouDiallo #lastwords #ferguson #michealbrown #policeagression http://t.co/B0WbHO1BCU",https://pbs.twimg.com/media/BvE-5UhIEAABz15.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500250188221779968\source-tweet\500250188221779968.json,"""Mom, I'm going to college."" #AmadouDiallo #lastwords #ferguson #michealbrown #policeagression"
500250935885852673,ferguson,real,"""Please don't let me die."" #kimanigray #lastwords #policeagression #ferguson #michealbrown http://t.co/9oZNLJHg0n",https://pbs.twimg.com/media/BvE_k1yIEAAxAnf.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500250935885852673\source-tweet\500250935885852673.json,"""Please don't let me die."" #kimanigray #lastwords #policeagression #ferguson #michealbrown"
500251503903662082,ferguson,real,Harvard Law students stand in solidarity w/#Ferguson and all innocent victims of #policebrutality #HandsUpDontShoot http://t.co/XbiwsJ5ieV,https://pbs.twimg.com/media/BvFAF4NCQAE8nLv.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500251503903662082\source-tweet\500251503903662082.json,Harvard Law students stand in solidarity w/#Ferguson and all innocent victims of #policebrutality #HandsUpDontShoot
500252508884070400,ferguson,real,#HandsUpDontShoot Janelle Monae and her band stand in #solidarity w/#Ferguson #EndPoliceBrutality http://t.co/OUEKfOAlSr,https://pbs.twimg.com/media/BvFBAXdCYAEgzxF.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500252508884070400\source-tweet\500252508884070400.json,#HandsUpDontShoot Janelle Monae and her band stand in #solidarity w/#Ferguson #EndPoliceBrutality
500254671337193474,ferguson,real,"#Ferguson Police Chief Thomas Jackson: “I’m not going anywhere, I’m going to stay and see this through.” #NewDay http://t.co/ZFH4Hh0ty7",https://pbs.twimg.com/media/BvFC-QJIYAAeESI.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500254671337193474\source-tweet\500254671337193474.json,"#Ferguson Police Chief Thomas Jackson: “I’m not going anywhere, I’m going to stay and see this through.” #NewDay"
500255282757632000,ferguson,real,It Turns Out Policing Is Better Than Occupying http://t.co/ZuSmhXf9To via @HuffPostPol #Ferguson #Leadership http://t.co/YxG9KVfnJH,https://pbs.twimg.com/media/BvFDhsfCAAIybkB.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500255282757632000\source-tweet\500255282757632000.json,It Turns Out Policing Is Better Than Occupying via @HuffPostPol #Ferguson #Leadership
500256984768475136,ferguson,real,"New cops wear blue not camo, mingle and talk to protesters with respect -- and suddenly there's calm #Ferguson http://t.co/XY3NSpbqK8",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500256984768475136\source-tweet\500256984768475136.json,"New cops wear blue not camo, mingle and talk to protesters with respect -- and suddenly there's calm #Ferguson"
500257166478282752,ferguson,real,"""Being a poor, black American makes you vulnerable; living in a poor, black area renders you collateral"" #Ferguson http://t.co/4OMNeoRuYJ",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500257166478282752\source-tweet\500257166478282752.json,"""Being a poor, black American makes you vulnerable; living in a poor, black area renders you collateral"" #Ferguson"
500257318219837440,ferguson,real,"Solidarity from London to #Ferguson Vigil on Sunday 17th, outside US embassy http://t.co/dFIInwpL8u",https://pbs.twimg.com/media/BvFFYI1IIAAv2_q.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500257318219837440\source-tweet\500257318219837440.json,"Solidarity from London to #Ferguson Vigil on Sunday 17th, outside US embassy"
500261600579043328,ferguson,real,"Powerful, disturbing advice from the humans in #Gaza to the humans in #Ferguson on how to deal with military/police. http://t.co/4hxr1QEjLt",https://pbs.twimg.com/media/BvFJRlRIMAM1yh3.png,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500261600579043328\source-tweet\500261600579043328.json,"Powerful, disturbing advice from the humans in #Gaza to the humans in #Ferguson on how to deal with military/police."
500263561298710528,ferguson,real,What a difference a day makes. http://t.co/7ojFubJi93 #Ferguson http://t.co/bnUftyC9Bi,https://pbs.twimg.com/media/BvFLDs_CEAEo9Ga.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500263561298710528\source-tweet\500263561298710528.json,What a difference a day makes. #Ferguson
500264535471980544,ferguson,real,Excellent commentary on #Ferguson courtesy of @TedRall http://t.co/vmQfpneeif,https://pbs.twimg.com/media/BvFL8ZeIQAAxS9l.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500264535471980544\source-tweet\500264535471980544.json,Excellent commentary on #Ferguson courtesy of @TedRall
500264892134207493,ferguson,real,Muslims butchering Muslims no biggie 'til an Israeli kills 1. U.S. blacks killing other blacks=non event 'til a cop kills 1 #ferguson #tcot,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500264892134207493\source-tweet\500264892134207493.json,Muslims butchering Muslims no biggie 'til an Israeli kills 1. U.S. blacks killing other blacks=non event 'til a cop kills 1 #ferguson #tcot
500265950667870209,ferguson,real,"""Hands up! Don't shoot!"" #Ferguson, MO, protests spread to nearby Clayton. http://t.co/s7KHztwXeq http://t.co/9Ww2erUujj",https://pbs.twimg.com/media/BvFNOy7IUAAJKxY.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500265950667870209\source-tweet\500265950667870209.json,"""Hands up! Don't shoot!"" #Ferguson, MO, protests spread to nearby Clayton."
500266967102914560,ferguson,real,Hope replaces tear gas in #Ferguson http://t.co/OLTozbftqW http://t.co/Jzci5COXo1,https://pbs.twimg.com/media/BvFOJ-pIMAE65Yh.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500266967102914560\source-tweet\500266967102914560.json,Hope replaces tear gas in #Ferguson
500266977814790144,ferguson,real,Hip hop stepping up. Listen to @JColeNC Be Free http://t.co/HP6fgs7a7M dedicated to #MikeBrown #Ferguson,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500266977814790144\source-tweet\500266977814790144.json,Hip hop stepping up. Listen to @JColeNC Be Free dedicated to #MikeBrown #Ferguson
500269950876286976,ferguson,real,"We have a lot of work to do. From @tnr: ""White St. Louis Has Some Awful Things to Say About #Ferguson"" http://t.co/i856G2iRZk",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500269950876286976\source-tweet\500269950876286976.json,"We have a lot of work to do. From @tnr: ""White St. Louis Has Some Awful Things to Say About #Ferguson"""
500270055540916224,ferguson,real,This is probably the greatest thing I've seen so far #Ferguson #MikeBrown http://t.co/pvhEvqMQ9i,https://pbs.twimg.com/media/BvFQ9snCYAAq6hy.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500270055540916224\source-tweet\500270055540916224.json,This is probably the greatest thing I've seen so far #Ferguson #MikeBrown
500270284117925888,ferguson,real,Morning in #Ferguson http://t.co/UzDihpw6M5,https://pbs.twimg.com/media/BvFRLBkCMAAnFCt.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500270284117925888\source-tweet\500270284117925888.json,Morning in #Ferguson
500270456830562305,ferguson,real,#Gazans advise #US protesters on #Twitter http://t.co/bIlucMYbwh #Ferguson #FreePalestine #presstvgaza http://t.co/7RhD2CQgpa,https://pbs.twimg.com/media/BvFRUt0CUAERnFV.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500270456830562305\source-tweet\500270456830562305.json,#Gazans advise #US protesters on #Twitter #Ferguson #FreePalestine #presstvgaza
500271532279877632,ferguson,real,"#Ferguson chief tells me he ""didn't know"" media was at @QuikTrip. Newser now 25 minutes late @kmov #MikeBrown http://t.co/2ucckGwtHZ",https://pbs.twimg.com/media/BvFSTrQIAAAlpEO.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500271532279877632\source-tweet\500271532279877632.json,"#Ferguson chief tells me he ""didn't know"" media was at @QuikTrip. Newser now 25 minutes late @kmov #MikeBrown"
500272350906957824,ferguson,real,#Ferguson police once charged a man w/ destruction of property for bleeding on their uniforms: http://t.co/rkJjfC8U8t http://t.co/IuusEfLyvY,https://pbs.twimg.com/media/BvFTDT9IgAA9iIm.png,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500272350906957824\source-tweet\500272350906957824.json,#Ferguson police once charged a man w/ destruction of property for bleeding on their uniforms:
500272399867068416,ferguson,real,"This @johnlegend exchange is definitely the best thing to come out of Twitter, ever. #Ferguson http://t.co/iSnkNpJdr5",https://pbs.twimg.com/media/BvFTGKrIIAA-LgX.png,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500272399867068416\source-tweet\500272399867068416.json,"This @johnlegend exchange is definitely the best thing to come out of Twitter, ever. #Ferguson"
500274132756738048,ferguson,real,"""What happened in #Ferguson doesn't contradict America's racial narrative. It illustrates it."" http://t.co/337F1OD330",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ferguson\non-rumours\500274132756738048\source-tweet\500274132756738048.json,"""What happened in #Ferguson doesn't contradict America's racial narrative. It illustrates it."""
